"agentid","callid","customerid","pickedup","duration","productsold","agent_name"
0,5778,209,True,98,"0","Michele Williams"
0,6272,533,True,232,"0","Michele Williams"
0,9973,18,True,259,"0","Michele Williams"
0,1871,745,True,120,"1","Michele Williams"
0,2082,796,True,172,"0","Michele Williams"
0,6912,662,True,228,"0","Michele Williams"
0,3702,559,True,225,"0","Michele Williams"
0,9996,731,True,188,"0","Michele Williams"
0,6527,434,True,134,"0","Michele Williams"
0,3948,749,True,238,"0","Michele Williams"
0,7990,1000,True,247,"0","Michele Williams"
0,6690,458,True,203,"1","Michele Williams"
0,2769,278,True,184,"1","Michele Williams"
0,4408,430,True,209,"1","Michele Williams"
0,2761,83,True,267,"0","Michele Williams"
0,844,519,True,97,"1","Michele Williams"
0,2133,369,True,217,"0","Michele Williams"
0,5055,417,True,203,"0","Michele Williams"
0,1393,745,True,154,"1","Michele Williams"
0,2275,356,True,165,"0","Michele Williams"
0,9340,147,True,204,"0","Michele Williams"
0,84,77,True,101,"0","Michele Williams"
0,6311,621,True,179,"0","Michele Williams"
0,7087,479,True,209,"0","Michele Williams"
0,43,733,True,182,"1","Michele Williams"
0,8336,81,True,215,"1","Michele Williams"
0,8553,93,True,283,"1","Michele Williams"
0,2637,537,True,203,"0","Michele Williams"
0,2328,415,True,215,"0","Michele Williams"
0,1587,8,True,163,"0","Michele Williams"
0,3109,790,True,221,"0","Michele Williams"
0,3421,271,True,132,"0","Michele Williams"
0,9575,54,True,212,"1","Michele Williams"
0,1055,387,True,95,"0","Michele Williams"
0,7000,938,True,218,"0","Michele Williams"
0,9297,606,True,216,"0","Michele Williams"
0,9689,795,True,164,"0","Michele Williams"
0,1774,210,True,141,"1","Michele Williams"
0,4082,368,True,191,"0","Michele Williams"
0,2557,43,True,190,"1","Michele Williams"
0,9578,1000,True,129,"0","Michele Williams"
0,9982,57,True,192,"1","Michele Williams"
0,6442,483,True,105,"1","Michele Williams"
0,8214,476,True,195,"0","Michele Williams"
0,8632,261,True,152,"0","Michele Williams"
0,3322,603,True,135,"0","Michele Williams"
0,6134,346,True,230,"1","Michele Williams"
0,9964,651,True,96,"1","Michele Williams"
0,8953,577,True,184,"0","Michele Williams"
